date,time,temp,dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
10/9/19,10:20 PM,50 å¡F,46 å¡F,87%,SW,13 mph,0 mph,29.63 in,0.0 in,Fair
10/9/19,10:50 PM,52 å¡F,46 å¡F,82%,SW,15 mph,0 mph,29.63 in,0.0 in,Fair
10/9/19,11:20 PM,52 å¡F,46 å¡F,82%,SW,14 mph,0 mph,29.63 in,0.0 in,Fair
10/9/19,11:50 PM,52 å¡F,45 å¡F,76%,SW,14 mph,0 mph,29.63 in,0.0 in,Fair
10/10/19,12:20 AM,52 å¡F,46 å¡F,82%,SW,15 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/10/19,12:50 AM,52 å¡F,46 å¡F,82%,SW,13 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/10/19,1:20 AM,50 å¡F,46 å¡F,87%,SW,14 mph,0 mph,29.60 in,0.0 in,Fair
10/10/19,1:50 AM,50 å¡F,45 å¡F,82%,SW,13 mph,0 mph,29.60 in,0.0 in,Partly Cloudy
10/10/19,2:20 AM,50 å¡F,46 å¡F,87%,SW,13 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/10/19,2:50 AM,50 å¡F,46 å¡F,87%,SW,12 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/10/19,3:20 AM,50 å¡F,46 å¡F,87%,SW,12 mph,0 mph,29.63 in,0.0 in,Light Rain
10/10/19,3:50 AM,50 å¡F,46 å¡F,87%,SW,12 mph,0 mph,29.63 in,0.0 in,Fair
10/10/19,4:20 AM,50 å¡F,46 å¡F,87%,SW,13 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
10/10/19,4:50 AM,50 å¡F,46 å¡F,87%,WSW,14 mph,0 mph,29.63 in,0.0 in,Fair
10/10/19,5:20 AM,50 å¡F,46 å¡F,87%,WSW,13 mph,0 mph,29.66 in,0.0 in,Fair
10/10/19,5:50 AM,50 å¡F,46 å¡F,87%,SW,13 mph,0 mph,29.66 in,0.0 in,Fair
10/10/19,6:20 AM,50 å¡F,46 å¡F,87%,WSW,13 mph,0 mph,29.66 in,0.0 in,Fair
10/10/19,6:50 AM,48 å¡F,46 å¡F,93%,WSW,13 mph,0 mph,29.69 in,0.0 in,Fair
10/10/19,7:20 AM,48 å¡F,46 å¡F,93%,SW,12 mph,0 mph,29.69 in,0.0 in,Fair
10/10/19,7:50 AM,48 å¡F,46 å¡F,93%,SW,12 mph,0 mph,29.69 in,0.0 in,Fair
10/10/19,8:20 AM,48 å¡F,46 å¡F,93%,SW,12 mph,0 mph,29.72 in,0.0 in,Fair
10/10/19,8:50 AM,50 å¡F,46 å¡F,87%,SW,10 mph,0 mph,29.75 in,0.0 in,Fair
10/10/19,9:20 AM,50 å¡F,46 å¡F,87%,SW,13 mph,0 mph,29.75 in,0.0 in,Fair
10/10/19,9:50 AM,52 å¡F,46 å¡F,82%,WSW,14 mph,0 mph,29.78 in,0.0 in,Fair
10/10/19,10:20 AM,52 å¡F,46 å¡F,82%,WSW,14 mph,0 mph,29.78 in,0.0 in,Fair
10/10/19,10:50 AM,54 å¡F,46 å¡F,77%,WSW,15 mph,0 mph,29.78 in,0.0 in,Fair
10/10/19,11:20 AM,54 å¡F,48 å¡F,82%,WSW,16 mph,0 mph,29.81 in,0.0 in,Fair
10/10/19,11:50 AM,55 å¡F,46 å¡F,72%,WSW,16 mph,0 mph,29.81 in,0.0 in,Fair
10/10/19,12:20 PM,57 å¡F,46 å¡F,67%,WSW,15 mph,0 mph,29.81 in,0.0 in,Fair
10/10/19,12:50 PM,57 å¡F,45 å¡F,63%,WSW,21 mph,0 mph,29.81 in,0.0 in,Fair / Windy
10/10/19,1:20 PM,59 å¡F,48 å¡F,67%,W,16 mph,0 mph,29.81 in,0.0 in,Partly Cloudy
10/10/19,1:50 PM,59 å¡F,45 å¡F,59%,WSW,21 mph,0 mph,29.81 in,0.0 in,Partly Cloudy / Windy
10/10/19,2:20 PM,59 å¡F,45 å¡F,59%,WSW,16 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/10/19,2:50 PM,59 å¡F,48 å¡F,67%,WSW,15 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/10/19,3:20 PM,61 å¡F,48 å¡F,63%,WSW,16 mph,29 mph,29.83 in,0.0 in,Partly Cloudy
10/10/19,3:50 PM,59 å¡F,48 å¡F,67%,WSW,18 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/10/19,4:20 PM,59 å¡F,48 å¡F,67%,WSW,13 mph,0 mph,29.83 in,0.0 in,Fair
10/10/19,4:50 PM,59 å¡F,48 å¡F,67%,WSW,14 mph,0 mph,29.83 in,0.0 in,Fair
10/10/19,5:20 PM,59 å¡F,48 å¡F,67%,WSW,16 mph,0 mph,29.83 in,0.0 in,Fair
10/10/19,5:50 PM,59 å¡F,46 å¡F,63%,WSW,13 mph,24 mph,29.83 in,0.0 in,Fair
10/10/19,6:20 PM,59 å¡F,48 å¡F,67%,WSW,10 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/10/19,6:50 PM,59 å¡F,48 å¡F,67%,WSW,12 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/10/19,7:20 PM,57 å¡F,46 å¡F,67%,WSW,12 mph,0 mph,29.86 in,0.0 in,Fair
10/10/19,7:50 PM,57 å¡F,48 å¡F,72%,SW,13 mph,0 mph,29.83 in,0.0 in,Fair
10/10/19,8:20 PM,57 å¡F,48 å¡F,72%,SW,10 mph,0 mph,29.86 in,0.0 in,Fair
10/10/19,8:50 PM,57 å¡F,48 å¡F,72%,SW,10 mph,0 mph,29.86 in,0.0 in,Fair
10/10/19,9:20 PM,55 å¡F,48 å¡F,77%,SSW,8 mph,0 mph,29.86 in,0.0 in,Partly Cloudy
10/10/19,9:50 PM,57 å¡F,48 å¡F,72%,SW,12 mph,0 mph,29.86 in,0.0 in,Fair
10/10/19,10:20 PM,57 å¡F,46 å¡F,67%,SW,13 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy
10/10/19,10:50 PM,55 å¡F,46 å¡F,72%,SW,13 mph,0 mph,29.86 in,0.0 in,Fair
10/10/19,11:20 PM,55 å¡F,46 å¡F,72%,SSW,13 mph,0 mph,29.83 in,0.0 in,Fair
10/10/19,11:50 PM,55 å¡F,46 å¡F,72%,SSW,12 mph,0 mph,29.83 in,0.0 in,Fair
10/11/19,12:20 AM,54 å¡F,46 å¡F,77%,SSW,13 mph,0 mph,29.83 in,0.0 in,Fair
10/11/19,12:50 AM,54 å¡F,46 å¡F,77%,SSW,13 mph,0 mph,29.83 in,0.0 in,Fair
10/11/19,1:20 AM,54 å¡F,46 å¡F,77%,SW,12 mph,0 mph,29.83 in,0.0 in,Fair
10/11/19,1:50 AM,54 å¡F,46 å¡F,77%,SSW,12 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/11/19,2:20 AM,54 å¡F,46 å¡F,77%,SSW,14 mph,0 mph,29.83 in,0.0 in,Fair
10/11/19,2:50 AM,55 å¡F,46 å¡F,72%,SW,14 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
10/11/19,3:20 AM,55 å¡F,46 å¡F,72%,SSW,14 mph,0 mph,29.81 in,0.0 in,Fair
10/11/19,3:50 AM,54 å¡F,46 å¡F,77%,SSW,12 mph,0 mph,29.81 in,0.0 in,Partly Cloudy
10/11/19,4:20 AM,55 å¡F,46 å¡F,72%,SSW,14 mph,0 mph,29.81 in,0.0 in,Partly Cloudy
10/11/19,4:50 AM,55 å¡F,48 å¡F,77%,SSW,13 mph,0 mph,29.81 in,0.0 in,Fair
10/11/19,5:20 AM,55 å¡F,48 å¡F,77%,SSW,13 mph,0 mph,29.81 in,0.0 in,Fair
10/11/19,5:50 AM,55 å¡F,48 å¡F,77%,SSW,12 mph,0 mph,29.81 in,0.0 in,Fair
10/11/19,6:20 AM,55 å¡F,48 å¡F,77%,SSW,12 mph,0 mph,29.81 in,0.0 in,Fair
10/11/19,6:50 AM,55 å¡F,48 å¡F,77%,SSW,12 mph,0 mph,29.78 in,0.0 in,Fair
10/11/19,7:20 AM,55 å¡F,50 å¡F,82%,SW,15 mph,0 mph,29.78 in,0.0 in,Fair
10/11/19,7:50 AM,55 å¡F,50 å¡F,82%,SW,13 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,8:20 AM,55 å¡F,50 å¡F,82%,SW,14 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,8:50 AM,55 å¡F,50 å¡F,82%,SW,17 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,9:20 AM,55 å¡F,52 å¡F,88%,SW,17 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,9:50 AM,55 å¡F,52 å¡F,88%,SSW,15 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
10/11/19,10:20 AM,55 å¡F,52 å¡F,88%,SSW,16 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
10/11/19,10:50 AM,57 å¡F,52 å¡F,82%,SSW,17 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,11:20 AM,57 å¡F,52 å¡F,82%,SSW,15 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,11:50 AM,57 å¡F,52 å¡F,82%,SSW,14 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,12:20 PM,57 å¡F,52 å¡F,82%,SSW,15 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,12:50 PM,59 å¡F,52 å¡F,77%,SSW,16 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,1:20 PM,59 å¡F,52 å¡F,77%,SSW,15 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,1:50 PM,59 å¡F,52 å¡F,77%,SSW,15 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/11/19,2:20 PM,59 å¡F,52 å¡F,77%,SSW,14 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
10/11/19,2:50 PM,59 å¡F,52 å¡F,77%,SSW,15 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
10/11/19,3:20 PM,61 å¡F,52 å¡F,72%,SSW,14 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
10/11/19,3:50 PM,61 å¡F,52 å¡F,72%,SW,15 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
10/11/19,4:20 PM,61 å¡F,52 å¡F,72%,SSW,14 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
10/11/19,4:50 PM,61 å¡F,52 å¡F,72%,SW,14 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
10/11/19,5:20 PM,61 å¡F,54 å¡F,77%,SSW,15 mph,26 mph,29.72 in,0.0 in,Mostly Cloudy
10/11/19,5:50 PM,61 å¡F,54 å¡F,77%,SSW,14 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/11/19,6:20 PM,61 å¡F,54 å¡F,77%,SSW,16 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/11/19,6:50 PM,61 å¡F,54 å¡F,77%,SSW,16 mph,0 mph,29.69 in,0.0 in,Fair
10/11/19,7:20 PM,61 å¡F,54 å¡F,77%,SSW,15 mph,0 mph,29.69 in,0.0 in,Fair
10/11/19,7:50 PM,61 å¡F,54 å¡F,77%,SSW,14 mph,25 mph,29.69 in,0.0 in,Mostly Cloudy
10/11/19,8:20 PM,61 å¡F,54 å¡F,77%,SSW,13 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/11/19,8:50 PM,61 å¡F,54 å¡F,77%,SSW,14 mph,0 mph,29.69 in,0.0 in,Fair
10/11/19,9:20 PM,61 å¡F,54 å¡F,77%,SSW,16 mph,0 mph,29.69 in,0.0 in,Fair
10/11/19,9:50 PM,63 å¡F,54 å¡F,72%,SSW,14 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/11/19,10:20 PM,63 å¡F,52 å¡F,68%,SW,14 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/11/19,10:50 PM,63 å¡F,54 å¡F,72%,SSW,14 mph,0 mph,29.69 in,0.0 in,Cloudy
10/11/19,11:20 PM,63 å¡F,54 å¡F,72%,SSW,14 mph,0 mph,29.69 in,0.0 in,Cloudy
10/11/19,11:50 PM,63 å¡F,54 å¡F,72%,SSW,13 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,12:20 AM,61 å¡F,52 å¡F,72%,SSW,12 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,12:50 AM,61 å¡F,54 å¡F,77%,S,10 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,1:20 AM,61 å¡F,54 å¡F,77%,SSW,12 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,1:50 AM,63 å¡F,52 å¡F,68%,SSW,13 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/12/19,2:20 AM,61 å¡F,52 å¡F,72%,SSW,12 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/12/19,2:50 AM,59 å¡F,52 å¡F,77%,SSW,12 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/12/19,3:20 AM,59 å¡F,52 å¡F,77%,SSW,9 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,3:50 AM,59 å¡F,52 å¡F,77%,SSW,12 mph,0 mph,29.63 in,0.0 in,Fair
10/12/19,4:20 AM,59 å¡F,52 å¡F,77%,SW,12 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,4:50 AM,57 å¡F,52 å¡F,82%,SW,10 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,5:20 AM,57 å¡F,52 å¡F,82%,SSW,12 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
10/12/19,5:50 AM,57 å¡F,52 å¡F,82%,SSW,9 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/12/19,6:20 AM,57 å¡F,52 å¡F,82%,SW,9 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/12/19,6:50 AM,57 å¡F,52 å¡F,82%,SW,13 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/12/19,7:20 AM,57 å¡F,52 å¡F,82%,SSW,12 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/12/19,7:50 AM,57 å¡F,52 å¡F,82%,SW,13 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/12/19,8:20 AM,57 å¡F,52 å¡F,82%,SSW,14 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/12/19,8:50 AM,57 å¡F,52 å¡F,82%,SSW,14 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/12/19,9:20 AM,57 å¡F,52 å¡F,82%,SSW,10 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/12/19,9:50 AM,57 å¡F,52 å¡F,82%,SW,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/12/19,10:20 AM,59 å¡F,52 å¡F,77%,SW,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/12/19,10:50 AM,61 å¡F,54 å¡F,77%,SW,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/12/19,11:20 AM,61 å¡F,54 å¡F,77%,SSW,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/12/19,11:50 AM,61 å¡F,54 å¡F,77%,SSW,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/12/19,12:20 PM,63 å¡F,54 å¡F,72%,SSW,10 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,12:50 PM,64 å¡F,54 å¡F,68%,SSW,14 mph,0 mph,29.72 in,0.0 in,Fair
10/12/19,1:20 PM,66 å¡F,55 å¡F,68%,SSW,12 mph,0 mph,29.72 in,0.0 in,Fair
10/12/19,1:50 PM,66 å¡F,54 å¡F,64%,SSW,12 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
10/12/19,2:20 PM,64 å¡F,52 å¡F,64%,SW,16 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
10/12/19,2:50 PM,64 å¡F,54 å¡F,68%,SW,13 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/12/19,3:20 PM,64 å¡F,54 å¡F,68%,SW,13 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/12/19,3:50 PM,64 å¡F,55 å¡F,73%,SW,10 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/12/19,4:20 PM,64 å¡F,55 å¡F,73%,SW,10 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/12/19,4:50 PM,64 å¡F,54 å¡F,68%,SSW,12 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/12/19,5:20 PM,64 å¡F,55 å¡F,73%,SSW,9 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/12/19,5:50 PM,64 å¡F,55 å¡F,73%,SSW,7 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/12/19,6:20 PM,63 å¡F,55 å¡F,77%,SSW,7 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,6:50 PM,61 å¡F,55 å¡F,82%,SSW,7 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,7:20 PM,61 å¡F,55 å¡F,82%,SSW,9 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,7:50 PM,61 å¡F,55 å¡F,82%,SSW,8 mph,0 mph,29.66 in,0.0 in,Fair
10/12/19,8:20 PM,59 å¡F,55 å¡F,88%,SSW,7 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,8:50 PM,59 å¡F,55 å¡F,88%,SSW,7 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,9:20 PM,59 å¡F,55 å¡F,88%,S,8 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,9:50 PM,59 å¡F,55 å¡F,88%,S,8 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,10:20 PM,59 å¡F,55 å¡F,88%,S,8 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,10:50 PM,59 å¡F,55 å¡F,88%,S,8 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,11:20 PM,59 å¡F,55 å¡F,88%,S,7 mph,0 mph,29.69 in,0.0 in,Fair
10/12/19,11:50 PM,59 å¡F,55 å¡F,88%,S,6 mph,0 mph,29.69 in,0.0 in,Fair
10/13/19,12:20 AM,59 å¡F,57 å¡F,94%,S,8 mph,0 mph,29.69 in,0.0 in,Fair
10/13/19,12:50 AM,59 å¡F,57 å¡F,94%,S,10 mph,0 mph,29.66 in,0.0 in,Fair
10/13/19,1:20 AM,59 å¡F,57 å¡F,94%,S,8 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/13/19,1:50 AM,61 å¡F,57 å¡F,88%,S,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/13/19,2:20 AM,61 å¡F,57 å¡F,88%,S,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/13/19,2:50 AM,61 å¡F,57 å¡F,88%,S,8 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/13/19,3:20 AM,59 å¡F,57 å¡F,94%,S,7 mph,0 mph,29.66 in,0.0 in,Fair
10/13/19,3:50 AM,59 å¡F,57 å¡F,94%,S,9 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,4:20 AM,59 å¡F,57 å¡F,94%,S,8 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,4:50 AM,61 å¡F,12 å¡F,15%,S,8 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/13/19,5:20 AM,61 å¡F,59 å¡F,94%,S,9 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/13/19,5:50 AM,61 å¡F,57 å¡F,88%,S,8 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,6:20 AM,61 å¡F,59 å¡F,94%,S,8 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,6:50 AM,61 å¡F,57 å¡F,88%,S,7 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,7:20 AM,61 å¡F,59 å¡F,94%,SSW,7 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,7:50 AM,61 å¡F,59 å¡F,94%,S,7 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,8:20 AM,63 å¡F,59 å¡F,88%,S,8 mph,0 mph,29.60 in,0.0 in,Showers in the Vicinity
10/13/19,8:50 AM,63 å¡F,59 å¡F,88%,S,9 mph,0 mph,29.63 in,0.0 in,Showers in the Vicinity
10/13/19,9:20 AM,63 å¡F,59 å¡F,88%,S,12 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,9:50 AM,64 å¡F,61 å¡F,88%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,10:20 AM,64 å¡F,61 å¡F,88%,S,12 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,10:50 AM,68 å¡F,61 å¡F,78%,S,13 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,11:20 AM,68 å¡F,57 å¡F,68%,S,14 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,11:50 AM,68 å¡F,59 å¡F,73%,S,15 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,12:20 PM,70 å¡F,59 å¡F,68%,S,14 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,12:50 PM,72 å¡F,59 å¡F,64%,S,13 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,1:20 PM,72 å¡F,59 å¡F,64%,S,16 mph,28 mph,29.57 in,0.0 in,Fair
10/13/19,1:50 PM,73 å¡F,59 å¡F,61%,S,16 mph,0 mph,29.57 in,0.0 in,Fair
10/13/19,2:20 PM,73 å¡F,57 å¡F,57%,SSW,17 mph,31 mph,29.57 in,0.0 in,Fair
10/13/19,2:50 PM,75 å¡F,57 å¡F,53%,SSW,18 mph,30 mph,29.57 in,0.0 in,Fair
10/13/19,3:20 PM,73 å¡F,59 å¡F,61%,SSW,13 mph,0 mph,29.57 in,0.0 in,Fair
10/13/19,3:50 PM,73 å¡F,59 å¡F,61%,SSW,17 mph,0 mph,29.60 in,0.0 in,Partly Cloudy
10/13/19,4:20 PM,73 å¡F,59 å¡F,61%,SW,14 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,4:50 PM,73 å¡F,59 å¡F,61%,SW,14 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,5:20 PM,72 å¡F,59 å¡F,64%,SSW,14 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,5:50 PM,72 å¡F,59 å¡F,64%,SSW,13 mph,0 mph,29.60 in,0.0 in,Light Rain Shower
10/13/19,6:20 PM,70 å¡F,59 å¡F,68%,SSW,10 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,6:50 PM,70 å¡F,59 å¡F,68%,SSW,12 mph,0 mph,29.60 in,0.0 in,Fair
10/13/19,7:20 PM,70 å¡F,59 å¡F,68%,SW,14 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,7:50 PM,70 å¡F,57 å¡F,64%,SW,20 mph,0 mph,29.63 in,0.0 in,Fair
10/13/19,8:20 PM,68 å¡F,57 å¡F,68%,WSW,15 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/13/19,8:50 PM,63 å¡F,57 å¡F,82%,W,17 mph,0 mph,29.69 in,0.0 in,Light Rain Shower
10/13/19,9:20 PM,61 å¡F,55 å¡F,82%,W,13 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
10/13/19,9:50 PM,59 å¡F,55 å¡F,88%,W,8 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
10/13/19,10:20 PM,59 å¡F,55 å¡F,88%,WSW,7 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
10/13/19,10:50 PM,59 å¡F,54 å¡F,82%,SW,7 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
10/13/19,11:20 PM,59 å¡F,55 å¡F,88%,WSW,8 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
10/13/19,11:50 PM,59 å¡F,54 å¡F,82%,WSW,8 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
10/14/19,12:20 AM,59 å¡F,55 å¡F,88%,WSW,8 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/14/19,12:50 AM,59 å¡F,55 å¡F,88%,WSW,6 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
10/14/19,1:20 AM,59 å¡F,55 å¡F,88%,WSW,6 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,1:50 AM,59 å¡F,54 å¡F,82%,WSW,6 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,2:20 AM,59 å¡F,55 å¡F,88%,WSW,6 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,2:50 AM,59 å¡F,54 å¡F,82%,W,7 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,3:20 AM,57 å¡F,54 å¡F,88%,SW,5 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,3:50 AM,55 å¡F,54 å¡F,94%,S,2 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,4:20 AM,54 å¡F,52 å¡F,94%,SE,2 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,4:50 AM,54 å¡F,52 å¡F,94%,SSE,2 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,5:20 AM,54 å¡F,52 å¡F,94%,S,3 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,5:50 AM,54 å¡F,52 å¡F,94%,SSE,3 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,6:20 AM,54 å¡F,52 å¡F,94%,S,1 mph,0 mph,29.78 in,0.0 in,Fair
10/14/19,6:50 AM,54 å¡F,52 å¡F,94%,S,2 mph,0 mph,29.75 in,0.0 in,Fair
10/14/19,7:20 AM,54 å¡F,52 å¡F,94%,ESE,2 mph,0 mph,29.75 in,0.0 in,Fair
10/14/19,7:50 AM,54 å¡F,52 å¡F,94%,ESE,3 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
10/14/19,8:20 AM,54 å¡F,52 å¡F,94%,E,3 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
10/14/19,8:50 AM,54 å¡F,52 å¡F,94%,E,3 mph,0 mph,29.75 in,0.0 in,Fair
10/14/19,9:20 AM,55 å¡F,54 å¡F,94%,E,3 mph,0 mph,29.72 in,0.0 in,Fair
10/14/19,9:50 AM,55 å¡F,54 å¡F,94%,E,5 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
10/14/19,10:20 AM,59 å¡F,55 å¡F,88%,E,7 mph,0 mph,29.72 in,0.0 in,Fair
10/14/19,10:50 AM,59 å¡F,55 å¡F,88%,E,6 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
10/14/19,11:20 AM,59 å¡F,55 å¡F,88%,E,6 mph,0 mph,29.72 in,0.0 in,Showers in the Vicinity
10/14/19,11:50 AM,63 å¡F,57 å¡F,82%,ESE,9 mph,0 mph,29.69 in,0.0 in,Fair
10/14/19,12:20 PM,64 å¡F,59 å¡F,83%,ESE,7 mph,0 mph,29.69 in,0.0 in,Fair
10/14/19,12:50 PM,66 å¡F,59 å¡F,78%,SE,7 mph,0 mph,29.66 in,0.0 in,Fair
10/14/19,1:20 PM,68 å¡F,59 å¡F,73%,SE,7 mph,0 mph,29.66 in,0.0 in,Fair
10/14/19,1:50 PM,70 å¡F,59 å¡F,68%,SE,9 mph,0 mph,29.66 in,0.0 in,Fair
10/14/19,2:20 PM,70 å¡F,59 å¡F,68%,SSE,8 mph,0 mph,29.63 in,0.0 in,Fair
10/14/19,2:50 PM,72 å¡F,59 å¡F,64%,SSE,8 mph,0 mph,29.63 in,0.0 in,Fair
